symbol,entryTimestampUtc,closeTime,distanceFromEma200H1Pct,slPct,fvgGapSizePct,waitedCandlesCount,breaksKeyZone,atrH1Pct,hourOfDayUtc,dayOfWeekUtc,trendAgeH1Candles,atrPercentileH1,momentumM15Pct3Candles,keyZoneDistancePct,rollingWinRateSameSymbol20,concurrentOpenPositionsCount,won
HYPEUSDT,1770799500000,1770804000000,-8.105185451706404,0.9538187058258377,0.5043573732244632,7,false,1.638588162343992,8,3,47,1,-0.23777525069781547,1.6563736590498284,0.5,0,true
BTCUSDT,1770829200000,1770835500000,-7.331063282525734,0.9317479591714054,0.3782596150378284,1,true,1.2572514405665889,17,3,333,79,-0.581747739861907,0.17252365437561298,0.6,0,false
ETHUSDT,1770830100000,1770837300000,-9.914809097875722,1.0786509878580584,0.49250635033135437,2,true,1.5527795867723588,17,3,327,54,-0.5783045045512234,0.26229067186764077,0.5,1,false
SOLUSDT,1770830100000,1770845400000,-12.066397940094996,1.163227016885544,0.8380237648530353,2,false,1.6209720371696767,17,3,340,60,-0.677966101694923,0.4127579737335813,0.5,2,false
HYPEUSDT,1770853500000,1770858000000,-5.585694533235302,0.8270879751536054,0.23631085004388727,3,false,1.7105934861332204,23,3,62,14.000000000000002,-1.0786546965027441,0.1910946614207597,0.55,0,false
BTCUSDT,1770858900000,1770872400000,-4.930276610871417,0.620825263095878,0.07276101541383811,13,false,1.1990156306674746,1,4,341,76,0.1890537997744491,0.7515050438158011,0.6,2,true
SOLUSDT,1770856200000,1770887700000,-10.759216010208798,1.0594540695500365,0.06232082762058725,10,false,1.6022627488497854,0,4,347,56.99999999999999,-0.024965672200719036,0.06232082762058725,0.5,1,false
XRPUSDT,1770856200000,1770891300000,-6.019718396959909,0.6702219659844397,0.26664744883251923,10,true,1.3869696508576757,0,4,345,37,0.19565217391305412,0.06846353415970066,0.45,2,false
HYPEUSDT,1770903000000,1770904800000,-0.20380539644021856,0.6851518270715306,0.31523417395780534,2,false,1.765227327187355,13,4,0,48,-2.412066630979002,0.5508556356150301,0.5,0,false
SOLUSDT,1770913800000,1770915600000,-8.639805525667306,1.087092340372366,0.8746719980007531,1,false,1.330754316195538,16,4,363,18,-2.8901734104046346,0.3123828564288392,0.45,0,true
XRPUSDT,1770913800000,1770915600000,-4.9395950821929695,0.873426013538104,0.8224761627483708,1,true,1.1432079930229193,16,4,361,15,-2.755255793929827,0.19652085304606776,0.45,1,true
ETHUSDT,1770923700000,1770930000000,-8.121000166801926,0.8412917301280157,0.5886469353311681,12,false,1.3356989940758675,19,4,353,25,-2.7609383236689524,0.5544292594574616,0.5,0,true
HYPEUSDT,1770941700000,1770944400000,0.36890047058460185,0.84597432905484,0.009723842862699707,2,false,1.9423337332221364,0,5,0,78,1.5896475843268687,3.8032994275701513,0.5,0,false
SOLUSDT,1770943500000,1770945300000,-10.130594150211603,0.562300319488815,0.15335463258786525,1,false,1.4547649883410865,0,5,372,35,-0.4218869854257202,0.40894568690094973,0.5,1,false
BTCUSDT,1770944400000,1770948000000,-5.952259947187232,0.5449212253167531,0.040067737155644254,2,false,1.0956818850606733,1,5,365,35,-0.32153806654281514,0.7321055973872768,0.6,1,false
HYPEUSDT,1770945300000,1770948900000,-1.3736986784299068,0.818122555410695,0.2803129074315467,1,false,2.026295294582388,1,5,0,85,-2.324689028874749,3.263995891114545,0.5,3,false
XRPUSDT,1770944400000,1770951600000,-5.973511486582121,0.5440376415232945,0.2720188207616554,2,false,1.2597539010835619,1,5,370,34,-0.4843325750348528,0.7561913164030459,0.5,2,false
ETHUSDT,1770944400000,1770954300000,-7.009294034252968,0.5987530697035122,0.18379608416521756,2,false,1.2621478291740136,1,5,359,19,-0.5619017263183902,0.07799749790205265,0.55,2,false
HYPEUSDT,1770956100000,1770972300000,-0.7187534338294044,0.7943170810461808,0.21310946076848225,2,false,1.9990267016444372,4,5,0,85,-1.4260647631201122,4.1698222130898985,0.45,0,true
HYPEUSDT,1770975000000,1770980400000,-1.0147950343546823,0.7029761513698135,0.18395637605939472,1,false,1.7354651444268319,9,5,5,41,-1.1934263727664005,1.559523027396361,0.5,0,false
SOLUSDT,1771011900000,1771014600000,-1.3466229124380436,0.552161654135337,0.30545112781955486,1,false,1.4642959060448884,19,5,391,78,-0.4698144233028021,0.02349624060149908,0.5,0,true
XRPUSDT,1771063200000,1771071300000,1.7040910900473976,0.9699993071433528,0.13164276311231293,4,false,0.9175223403805542,10,6,1,8,0.8580397628182754,0.67603012936623,0.45,0,true
HYPEUSDT,1771068600000,1771072200000,2.3529242085967454,0.6139581506076869,0.10963538403708853,1,false,1.4739094905027772,11,6,19,2,1.2073324905183247,3.173161257987715,0.45,1,false
HYPEUSDT,1771082100000,1771087500000,0.9135440843369286,0.8369537439304784,0.025555839509336417,2,false,1.5841717134765585,15,6,0,21,1.0406598363296615,1.2554306158957231,0.4,0,false
HYPEUSDT,1771096500000,1771100100000,-0.20038983150245765,0.5356972035330482,0.733394981027392,6,false,1.5918337730382532,19,6,1,23,-0.6197291081011982,1.4349032237492403,0.4,0,false
SOLUSDT,1771107300000,1771128900000,2.5045147770324476,0.6379585326953774,0.14809751651856398,1,false,0.9871307292767492,22,6,13,14.000000000000002,-0.17016449234260428,0.5041011619958936,0.55,0,true
HYPEUSDT,1771159500000,1771161300000,-0.1977566899490588,0.5236100533130209,0.04760091393754941,1,false,1.473203359847974,12,0,0,7.000000000000001,0.23780835817109294,1.9072099517644043,0.4,0,false
ETHUSDT,1771161300000,1771163100000,-2.6202313136615616,0.5250364608653467,1.5726786582401513,1,true,1.0958698217543472,13,0,2,49,-2.380998639984467,0.10364608653379008,0.55,0,true
XRPUSDT,1771168500000,1771172100000,5.594300553654299,0.5375639176609404,0.2425593287006565,2,true,1.8808419631606101,15,0,30,98,0.9350102060973194,0.2032253835059578,0.5,0,false
SOLUSDT,1771186500000,1771190100000,-1.1742822404795825,0.607051132383855,0.16343684333411226,2,false,1.3888815337419513,20,0,1,79,-1.0444470233259902,0.4436142890497262,0.6,0,false
SOLUSDT,1771223400000,1771233300000,-1.8494746912812197,0.7043907020427264,0.04695938013618954,5,false,1.2809909135367215,6,1,6,56.99999999999999,-0.4565675485834706,0.11739845034044884,0.55,0,false
HYPEUSDT,1771256700000,1771258500000,-3.6489002633160177,0.6234948701877084,1.2601853990037208,1,false,1.5394125126324116,15,1,27,28.000000000000004,-1.5303603751851236,0.6162136942659611,0.4,0,true
HYPEUSDT,1771287300000,1771298100000,1.1362299463233958,0.6802501773164036,0.3804242697788334,1,false,1.4136875193539615,0,2,0,25,1.7089287458090512,1.4362628151396049,0.4,1,false
ETHUSDT,1771263000000,1771326000000,-3.3695138057154637,1.0160013979380367,0.802815846626234,16,true,1.3308631602509817,17,1,30,99,-1.0517090271691498,0.27963299587652074,0.6,0,true
HYPEUSDT,1771329600000,1771336800000,-4.781409820346211,0.7537944382194076,0.2716376353943901,1,false,1.4279366040176102,12,2,8,14.000000000000002,-1.1772245834176625,0.6822773420257203,0.35,0,false
SOLUSDT,1771334100000,1771339500000,-1.6931627875411164,0.5289139633286353,0.12929007992477604,1,false,1.1423154211105544,13,2,4,33,-0.7742843735335484,0.6147666646225433,0.55,1,true
HYPEUSDT,1771351200000,1771353900000,-4.535906296803875,0.6531744957357567,0.41288750507648536,1,false,1.6862959244025386,18,2,14,77,-1.8749162983795322,5.090443214680594,0.35,0,false
HYPEUSDT,1771420500000,1771425000000,-4.540835252327681,0.5773829859924855,0.2528185855825011,11,false,1.2463842714151745,13,3,33,5,-0.951765865597067,0.4531699936551249,0.3,0,true
BTCUSDT,1771434000000,1771440300000,-2.4399353055244757,0.767221798865074,0.34358515274150037,3,false,0.8383313995118099,17,3,51,78,-0.37953371148009035,0.49051885501209647,0.6,1,true
SOLUSDT,1771434000000,1771440300000,-3.931858367613335,1.136088953347851,0.2658931592941732,3,false,1.211739313999978,17,3,32,43,-0.7008216529724484,0.11179598743050659,0.55,2,true
ETHUSDT,1771432200000,1771443900000,-1.7961720992948196,1.029127487646942,0.18321396665808043,1,false,1.0751903490461896,16,3,77,52,-0.6905080382606094,0.7567136717841684,0.65,0,true
HYPEUSDT,1771436700000,1771453800000,-5.400201086627844,0.8517295324178723,0.13905788284373075,1,false,1.4882294774076181,17,3,38,41,-1.372792494481235,3.140828991689422,0.3,3,true
BTCUSDT,1771441200000,1771482600000,-3.5136875049837784,0.8240141259564493,0.13843677553422343,1,false,0.8903821133555361,19,3,53,86,-1.2600455951265883,0.10538745613998458,0.6,2,false
HYPEUSDT,1771477200000,1771485300000,-5.2058456831061966,0.5324146570623317,0.010439503079641442,2,false,1.3103671673692245,5,4,49,9,0.2128030699459269,3.176630897632446,0.3,1,false
SOLUSDT,1771604100000,1771608600000,0.007325147482546639,1.1421772754312836,0.2022605591909598,1,false,1.1925157066247687,16,5,0,63,1.4313206639403389,1.5747589597387233,0.6,0,false
BTCUSDT,1771608600000,1771613100000,-0.5040398550203854,0.6493699036323203,0.3312083024462478,1,true,0.8559396830307587,17,5,6,79,-0.38282290279628023,0.191055102545098,0.6,0,false
