openTime,open,high,low,close,volume
1779718200000,63.18600,63.33000,63.10200,63.15400,37201.37
1779718500000,63.15500,63.29700,63.06000,63.26100,39867.71
1779718800000,63.26100,63.35600,63.11300,63.18300,50419.80
1779719100000,63.18400,63.31200,62.96200,63.03500,44155.55
1779719400000,63.03500,63.17000,62.92600,63.02900,58393.38
1779719700000,63.02700,63.25000,62.91800,63.04100,54151.83
1779720000000,63.04000,63.06400,62.86100,62.94900,37440.46
1779720300000,62.94900,63.10900,62.81800,62.85900,47865.80
1779720600000,62.85800,62.89600,62.58000,62.69200,83816.87
1779720900000,62.69100,63.06800,62.67300,62.89000,88427.23
1779721200000,62.89100,62.99600,62.75900,62.97700,35966.56
1779721500000,62.97700,63.13000,62.90600,63.00300,40971.71
1779721800000,63.00200,63.16400,62.94100,62.97400,53870.80
1779722100000,62.97500,62.98500,62.72000,62.82400,63253.02
1779722400000,62.82400,62.97400,62.64200,62.92200,42687.71
1779722700000,62.91800,63.02800,62.89000,62.92600,47605.22
1779723000000,62.92500,63.16600,62.80100,63.13200,42098.50
1779723300000,63.13000,63.16800,62.85600,62.85600,33027.61
1779723600000,62.85500,62.88800,62.66100,62.84500,74344.49
1779723900000,62.84500,62.86300,62.52900,62.67600,45070.56
1779724200000,62.66500,62.78500,62.47800,62.57700,59070.95
1779724500000,62.57800,62.73700,62.55000,62.57400,59111.89
1779724800000,62.57500,62.67300,62.42000,62.61700,53336.27
1779725100000,62.61500,62.62400,62.38500,62.39500,49411.87
1779725400000,62.39400,62.47500,62.01300,62.09100,201619.01
1779725700000,62.09000,62.23600,62.07300,62.20500,81443.09
1779726000000,62.20400,62.43300,62.07000,62.27800,70807.66
1779726300000,62.27800,62.39000,62.22200,62.28600,27572.89
1779726600000,62.28600,62.46800,62.12000,62.13500,33064.62
1779726900000,62.13500,62.23800,62.05900,62.17200,34879.71
1779727200000,62.17200,62.39100,62.10300,62.36400,34293.06
1779727500000,62.36400,62.37600,62.20600,62.34200,46485.60
1779727800000,62.33700,62.39500,61.80000,61.94400,116628.48
1779728100000,61.94500,62.16600,61.83300,62.11000,119159.47
1779728400000,62.11100,62.17000,61.87400,62.04200,34931.51
1779728700000,62.04200,62.04700,61.81500,61.93500,50323.73
1779729000000,61.93400,62.13800,61.52400,62.01700,150689.06
1779729300000,62.01800,62.14100,61.95300,61.99200,87819.19
1779729600000,61.99500,62.00000,61.73900,61.93100,53850.89
1779729900000,61.93200,62.06700,61.91200,61.91200,33164.54
1779730200000,61.91200,61.94600,61.64200,61.75600,67096.72
