symbol,entryTimestampUtc,closeTime,distanceFromEma200H1Pct,slPct,fvgGapSizePct,waitedCandlesCount,breaksKeyZone,atrH1Pct,hourOfDayUtc,dayOfWeekUtc,trendAgeH1Candles,atrPercentileH1,momentumM15Pct3Candles,keyZoneDistancePct,rollingWinRateSameSymbol20,concurrentOpenPositionsCount,won
XRPUSDT,1705900500000,1705917600000,-4.134070898679605,0.5385329619312932,0.14856081708449823,1,false,0.6380598485315976,5,1,166,38,-0.6473090438320599,1.5325221130821336,0.25,0,true
XRPUSDT,1705935600000,1705937400000,-5.202389131908009,0.6036596868515338,0.11318619128467175,2,false,0.8040502455228113,15,1,176,67,-0.7525870178739424,2.986090981453069,0.3,0,true
ETHUSDT,1706022000000,1706024700000,-10.07800939570282,0.6486143239443091,0.22996326030751166,4,false,1.2340479128068464,15,2,118,100,-0.7396543165305236,2.2193919921893652,0.45,0,false
ETHUSDT,1706027400000,1706031900000,-9.008802111093193,0.7542684635339016,0.30098430000812815,1,false,1.2575485721330508,16,2,119,100,-0.72972265120521,1.847977405922023,0.45,0,false
ETHUSDT,1706043600000,1706049900000,-9.415188264566082,0.6800628028722696,0.3226112963725508,9,false,1.2356704172947117,21,2,124,95,-0.25360366276146806,1.9422609163298572,0.45,2,false
XRPUSDT,1706040000000,1706049900000,-7.326221328299227,0.5873140172278783,0.1566170712607719,5,false,1.1635797699533723,20,2,205,87,-0.31335683509597445,0.4282379822878206,0.35,1,false
BTCUSDT,1706040000000,1706052600000,-5.778930974054278,0.5941146626078059,0.2110603754439297,5,true,1.0138588792047754,20,2,268,86,-0.23271749061008298,0.14057403783431496,0.35,0,false
SOLUSDT,1706097600000,1706103900000,-3.6699456135137276,0.916594463951847,0.2576496876282538,3,false,1.8058448686383517,12,3,139,64,-0.3214661602526036,0.1188494687400332,0.6,1,true
SOLUSDT,1706104800000,1706107500000,-4.873244094699439,0.7119545649876302,0.02438996062763591,1,false,1.8021860219120631,14,3,141,60,-1.1826058864929168,0.27409670038674344,0.6,1,false
BTCUSDT,1706095800000,1706121000000,-2.3017039001225403,0.707124377417694,0.08888712328495749,1,true,0.8531707078477802,11,3,283,65,0.07447036378399474,0.05816147661872119,0.35,0,true
SOLUSDT,1706121000000,1706135400000,-3.438281290913127,0.7081273709621791,0.4989079204506237,1,false,1.770030477715243,18,3,145,56.00000000000001,-0.9462528387585194,0.9544200482814192,0.6,0,false
SOLUSDT,1706152500000,1706154300000,-2.304786508450945,0.5431146890413441,0.03288168263506589,1,false,1.680016519286971,3,4,154,47,0.07282326703380929,0.0891962885273126,0.6,0,false
SOLUSDT,1706172300000,1706177700000,-2.4827882497825517,0.5046773588551583,0.10002614319652645,1,false,1.521315728111585,8,4,160,34,-0.19651498284753824,0.4467076622298856,0.6,0,true
SOLUSDT,1706193000000,1706196600000,-2.9714550628269274,0.8239277652370248,0.8160270880361163,8,true,1.6283740614888216,14,4,165,37,-1.2411746188784452,0.9855530474040599,0.6,0,true
SOLUSDT,1706203800000,1706206500000,-4.368942307336683,0.6306807642366873,0.18085698386199905,2,false,1.7144532087155981,17,4,168,44,-0.8151608352796965,0.16052395017335294,0.6,0,false
SOLUSDT,1706209200000,1706211900000,-3.329209650656591,0.6991882986418005,0.13432681599522903,1,false,1.6981764138962012,19,4,170,44,0.6829426932100724,0.8111714693728792,0.55,0,false
SOLUSDT,1706226300000,1706229900000,-2.9378059438163255,0.6607980141583026,0.07699733382367298,1,false,1.587549503536181,23,4,175,25,-0.09447984237996294,0.8205387514939929,0.55,0,false
SOLUSDT,1706232600000,1706235300000,-2.8308528181774406,0.6127761524107864,0.42387523324655607,1,false,1.593452379694381,1,5,176,25,-0.7404933551373893,0.5943467944435548,0.5,0,false
SOLUSDT,1706281200000,1706284800000,2.940485133794664,0.5177773885629203,0.04707067168752972,1,false,1.5950558432801714,15,5,4,40,1.5558088324794523,2.2534136762615455,0.45,1,true
BTCUSDT,1706279400000,1706285700000,0.47539233073180226,0.5578875178139794,0.007782214721024844,1,false,0.7203441793729704,14,5,2,40,-0.026958956809804674,1.0432119632095833,0.35,0,true
SOLUSDT,1706323500000,1706332500000,3.6654166033591356,0.8811473205159956,0.12049877887397632,2,false,1.345395160253725,2,6,16,6,0.18268569463549014,0.288505129530917,0.45,0,false
SOLUSDT,1706405400000,1706414400000,3.79889134680415,0.6463241646313441,0.3722229925022171,1,false,0.9439938749660993,1,0,38,5,0.4047892965188072,0.19866759875933165,0.45,0,true
SOLUSDT,1706431500000,1706435100000,6.30074541591177,0.5011408507933806,0.8230795678311398,1,true,1.114459888288095,8,0,46,22,1.1566848660103812,0.4389757695099412,0.45,0,true
SOLUSDT,1706439600000,1706445000000,8.890612886191924,0.6320712331005185,0.795449904015027,1,false,1.183564987067815,11,0,48,31,2.0377288585630966,0.3193738826626843,0.5,0,false
SOLUSDT,1706477400000,1706479200000,4.251163523791607,0.9103641456582675,0.8880825057295529,3,false,1.4435006720058032,21,0,58,62,0.8966663490752886,0.18335542773258642,0.5,0,true
SOLUSDT,1706486400000,1706491800000,4.809990049385317,0.7478363162759466,0.16070078144694333,2,false,1.4685349045563774,0,1,61,72,0.5600589535740716,1.2002553676526937,0.55,0,true
SOLUSDT,1706526900000,1706532300000,5.988413653249714,0.6375508192681976,0.09034536569340897,2,false,1.403613489454446,11,1,72,61,0.26841634357293,1.3568069788334516,0.55,0,false
SOLUSDT,1706572800000,1706578200000,9.253907405874614,0.5333807449551132,0.028644521488326236,1,false,1.3932498073779618,0,2,85,76,0.7186614063955852,1.4483591957145212,0.5,0,true
SOLUSDT,1706620500000,1706623200000,10.932610618552289,0.5094888676199049,0.3035664220733463,11,false,1.4473840103531483,13,2,98,94,0.09549808521516369,1.0945793091446943,0.5,0,true
SOLUSDT,1706629500000,1706632200000,10.809637103204256,0.7843400147482762,0.2949654756318361,5,false,1.5368708391552153,15,2,101,97,1.3502344891212434,2.806044377231045,0.5,0,false
SOLUSDT,1706680800000,1706695200000,5.674498561217185,0.8377670134201481,0.1955451441276927,3,false,1.5414851522990372,6,3,115,85,1.056604525175278,1.492540658788876,0.45,0,false
BTCUSDT,1706728500000,1706734800000,3.2124723097331547,0.8170162519989586,0.5683086020305701,14,true,0.7357669504230839,19,3,127,94,1.1753452780888458,0.1345125163182523,0.35,0,false
SOLUSDT,1706758200000,1706768100000,-2.0584382988058927,0.554096163867826,0.1265593925149157,1,false,2.11506303186099,3,4,1,97,-0.10750284722887365,0.7190878706507389,0.45,0,false
SOLUSDT,1706806800000,1706809500000,0.15506277072781297,0.7241429251236245,0.10241449941034465,5,false,1.6146548465299935,17,4,0,57.99999999999999,-0.19339759235510448,1.8019302883994879,0.45,0,false
SOLUSDT,1706823000000,1706833800000,1.0408667062117833,0.5236946141602968,0.1694306104636156,1,false,1.540631457236427,21,4,4,40,0.7002858729408012,2.528178535366477,0.45,0,true
SOLUSDT,1706845500000,1706856300000,2.726442655258019,0.6553425101542695,0.27550720674181467,4,false,1.414222069496428,3,5,11,13,0.5201995619372163,1.1464948798200973,0.45,0,true
SOLUSDT,1706887800000,1706889600000,2.592645441428851,0.6534176452875603,0.6815216300311172,1,false,1.4778826704491683,15,5,22,37,1.8173383355520518,0.6867528499516404,0.45,0,true
SOLUSDT,1707120000000,1707140700000,0.3334349819995372,0.6712582236842165,0.13877467105263686,1,false,0.970954209862823,8,1,0,25,0.9539378388445112,0.5861679049455542,0.5,0,true
ETHUSDT,1707407100000,1707411600000,4.729367969163178,0.6788663463977994,0.3457758063328048,1,true,0.5818330647290884,15,4,62,70,1.2479643792129613,0.017800292988728338,0.4,0,false
SOLUSDT,1707448500000,1707453000000,7.56709217772773,0.6756627793789232,0.13551428625961093,1,false,1.0826318525375012,3,5,34,89,1.3940627520258055,1.543075247903586,0.55,1,false
ETHUSDT,1707448500000,1707469200000,4.490219735635302,0.5158413613957631,0.31989527724937955,1,false,0.6003938409378475,3,5,73,67,1.035783480940014,0.013703953692910203,0.4,0,true
SOLUSDT,1707504300000,1707506100000,6.5469075076931285,0.6277475774048702,0.021744268494442102,1,false,1.2392892202962795,18,5,50,98,1.46331232900218,5.213229691603578,0.55,0,false
SOLUSDT,1707520500000,1707705900000,8.389407622770909,2.0309423869841368,0.06129044240555932,5,false,1.341202470961339,23,5,54,100,3.5532608799003476,6.853353588070413,0.55,0,false
SOLUSDT,1707723900000,1707729300000,2.5071788815802525,0.5472937268815565,0.033969955461615235,1,false,1.0898201532052045,7,1,111,42,1.0800266438290902,0.5943528993087166,0.5,0,false
SOLUSDT,1707773400000,1707778800000,6.886779232861964,0.552956960005801,0.2130244026251853,2,false,1.26963678820836,21,1,124,90,0.6594881936192059,2.676190821518795,0.5,1,true
BTCUSDT,1707769800000,1707788700000,7.622866687187744,0.5678542661382582,0.11328963781463777,1,false,0.8633448144417148,20,1,161,96,-0.021452859846670926,1.701654550969292,0.35,0,true
ETHUSDT,1707826500000,1707831900000,8.438651603759178,0.5286551282914714,0.19492521007774696,2,false,0.7935014116239428,12,2,178,87,0.49787401427313627,0.6558615993594854,0.4,0,false
ETHUSDT,1707865200000,1707899400000,5.860137124552896,0.5258635112321072,0.12547719356949089,1,false,1.0312454380364628,23,2,189,92,0.05051579283207211,0.3625530426318216,0.35,0,true
ETHUSDT,1707941700000,1707948000000,9.153861409128512,0.5184298360179931,0.013060513713544018,2,false,0.9088588277388464,20,3,210,81,0.33505707235705745,0.46800174140183176,0.4,0,true
SOLUSDT,1708015500000,1708031700000,4.671549331174611,1.022605893992196,0.11994606804531724,1,true,1.3604046113849064,16,4,192,81,0.5106114176924293,0.11819503055560868,0.5,0,false
XRPUSDT,1708033500000,1708038000000,6.658739534262703,1.5501144970935405,0.08807468733486983,1,false,1.24874344801311,21,4,52,100,2.4968789013732855,0.9077043802767821,0.35,0,false
SOLUSDT,1708042500000,1708050600000,3.837511914191093,0.5669901532117638,0.5483274679179593,3,true,1.3610298033125354,0,5,199,79,0.7655536466168755,0.3187468154941867,0.45,1,true
XRPUSDT,1708039800000,1708054200000,6.083242216434641,1.047399254393754,0.10651517841291211,1,false,1.2898357080288267,23,4,53,100,-0.01768972227135839,0.13368325347618187,0.35,0,true
SOLUSDT,1708168500000,1708175700000,-0.38548490462246154,0.7483289741354369,0.28334786399302314,10,false,1.0744539953281895,11,6,2,3,-0.677517821073707,0.5664939132681174,0.5,0,true
ETHUSDT,1708185600000,1708203600000,3.477679273673663,0.5400216008640313,0.05054747644452424,1,false,0.7926443206663735,16,6,278,14.000000000000002,0.560660390091243,0.6686328059182847,0.45,0,true
SOLUSDT,1708324200000,1708338600000,1.6585894486057084,0.7815845824411178,0.28194147037830347,1,false,0.9886493567519792,6,1,20,14.000000000000002,0.8808085876597103,0.18558172733761458,0.5,1,false
SOLUSDT,1708349400000,1708356600000,1.624435406754992,0.8215608770406143,0.7347076235886288,1,true,1.056667390661069,13,1,27,35,1.6599982217480256,0.17317475229095666,0.45,1,true
ETHUSDT,1708324200000,1708380000000,7.2021968347590475,0.9111093571445792,0.29066275913425044,1,false,0.7675509484511719,6,1,316,50,1.126148682015814,1.9675157771196687,0.45,0,true
XRPUSDT,1708439400000,1708443000000,4.317957120785343,0.9588068181818309,0.35511363636363663,17,false,0.9935606991380503,14,2,164,81,0.3549875754348601,6.233838881840334,0.4,0,false
ETHUSDT,1708442100000,1708459200000,6.022247103631139,1.079532936770218,0.10877946684291194,20,true,1.1284893263968416,15,2,349,100,0.6531976302597625,0.4484284350444446,0.45,1,true
SOLUSDT,1708520400000,1708525800000,-5.233871063625016,1.0646052328704054,0.04411877541624364,14,false,1.515964853488777,13,3,22,89,-1.289248334919115,3.6758645824789453,0.5,0,true
XRPUSDT,1708520400000,1708525800000,-1.4518369082558567,0.7330034817665391,0.18325087044163477,14,false,1.2211476533466372,13,3,6,90,-1.2019668548534055,0.17481598434679155,0.4,1,true
SOLUSDT,1708527600000,1708529400000,-6.866147315990426,0.8037142522726366,0.30919589559518484,2,false,1.605242791241463,15,3,24,91,-1.6940620704342606,2.041086426861859,0.5,0,false
ETHUSDT,1708533000000,1708534800000,3.63214792735364,0.6477864133960982,0.3326937147116841,4,false,1.2191999380037224,16,3,374,99,0.4451361115807885,0.3773864907025202,0.45,0,true
SOLUSDT,1708551000000,1708552800000,-6.714721271831195,0.512622856041623,0.4075929851609191,16,false,1.6434861983727893,21,3,30,89,-0.4673707743900083,3.1819441037859884,0.45,0,false
SOLUSDT,1708563600000,1708566300000,-4.52207185453527,0.5173404866832787,0.1484958804368664,1,false,1.6341798141464798,1,4,34,87,-1.0502982504542724,3.7384763277534905,0.45,0,true
SOLUSDT,1708632000000,1708633800000,-4.108589626089158,0.5090405211651123,0.010584963578112115,1,false,1.425963298339817,20,4,53,53,-0.9734031893269302,2.3690203506069065,0.5,0,false
SOLUSDT,1708639200000,1708641000000,-4.010739145639569,0.5257946997587275,0.274912768063981,1,false,1.4927300637352214,22,4,55,68,-1.5683778546186842,3.3234136546809934,0.5,0,true
SOLUSDT,1708659000000,1708668900000,-5.739829801865866,0.8714254872328366,0.27477380228062365,2,false,1.468919987981448,3,5,60,52,-1.0869776955293655,0.4112028734429145,0.55,0,false
SOLUSDT,1708692300000,1708698600000,-5.553557960076872,0.5468436653199353,0.3815188362697246,1,false,1.2554212389492778,12,5,70,16,-1.3833357653582343,0.7139328442997638,0.5,0,false
SOLUSDT,1708746300000,1708749900000,-5.684333657381655,0.5843521270018533,0.12764005504477385,10,false,1.3285412462671726,3,6,85,27,-0.3163293817107804,1.2279931995282307,0.45,0,false
SOLUSDT,1708841700000,1708851600000,-2.032905545342285,0.5857192401063582,0.17436707641323781,14,false,0.904481148734108,6,0,111,4,-0.27625904820576597,0.37305535125005146,0.4,0,true
ETHUSDT,1708944300000,1708958700000,3.881723800716504,0.5048056449129564,0.1952395615627039,2,false,0.8319875836507765,10,1,489,64,0.05718281509364911,0.26285272516427927,0.5,0,true
SOLUSDT,1708956900000,1708961400000,-3.10083637472498,0.5609786712240179,1.099749925170655,19,false,1.0806445962011955,14,1,143,48,-1.4010406629408438,1.9587320291377952,0.4,1,false
SOLUSDT,1708964100000,1708965900000,0.22459447318596737,0.9192176627244428,0.06681748327175928,1,false,1.1704843131910618,16,1,0,56.99999999999999,1.679712823291506,2.9838992262236395,0.4,0,true
SOLUSDT,1708988400000,1708993800000,4.470904286765007,0.5896344630863359,0.10389231652526162,1,false,1.3668159481569917,23,1,7,94,1.5386308202974537,3.9957263697247662,0.45,1,true
XRPUSDT,1708978500000,1708999200000,1.0966397380331987,0.5275604875386599,0.036383481899233946,1,true,0.7718509005986499,20,1,3,65,0.6764168190127835,6.059066898081625e-14,0.4,0,true
SOLUSDT,1708999200000,1709005500000,5.282695187051109,0.8643050189548557,0.3274020061308558,4,false,1.3542375944877643,2,2,10,96,0.18798181637429928,3.493017166598907,0.5,0,true
XRPUSDT,1709022600000,1709026200000,1.2318241370426934,0.5240332490061463,0.19877123238163896,1,false,0.8389675490064842,8,2,15,92,0.5247918928700712,3.565744178320999,0.45,1,true
SOLUSDT,1709022600000,1709038800000,4.609765722619276,0.5742470882612422,0.2808230274882519,1,false,1.386848098865637,8,2,16,95,0.821486990863322,2.6303656899865664,0.55,0,false
XRPUSDT,1709042400000,1709047800000,2.947160472539151,0.9289031797070352,0.3215434083601329,1,false,0.9597668560974669,14,2,21,100,1.1840688912809363,4.653965117084828,0.5,0,true
XRPUSDT,1709067600000,1709071200000,6.041395681016335,0.5899705014749383,0.555266354329339,8,false,1.369175294622315,21,2,28,100,0.9228626153578218,2.5258457687666716,0.5,0,true
SOLUSDT,1709115300000,1709118000000,5.346489435431993,0.7484220018034378,0.36248872858431114,2,false,1.252665647865283,10,3,42,67,0.9869730414329598,2.735418347491805,0.5,0,true
SOLUSDT,1709118900000,1709120700000,7.551652693593372,0.589623691828106,1.2994878646181154,1,false,1.362377692448952,11,3,43,91,2.5632072768944276,1.4772468914436976,0.55,0,true
BTCUSDT,1709140500000,1709142300000,16.68183839119247,0.874159772492244,0.5849276111685625,1,false,1.2815471983428393,17,3,50,100,2.346946792282363,7.1107484488107495,0.35,0,false
SOLUSDT,1709140500000,1709142300000,8.844727517615562,0.9695046712497747,1.4286973382690018,4,true,1.8522912011770678,17,3,49,100,2.7610423870806864,1.0992691426324288,0.55,1,false
XRPUSDT,1709140500000,1709142300000,8.567622379488506,0.6089309878213696,0.6596752368064978,3,false,1.3883368713204638,17,3,48,100,1.9247146993697988,4.957682464668121,0.55,2,false
ETHUSDT,1709141400000,1709143200000,11.679868137301085,0.5331250334131369,0.436895222368086,4,false,1.197043970628731,17,3,543,100,0.9542104274110973,2.831354286087662,0.55,2,false
XRPUSDT,1709154000000,1709157600000,2.47033729835779,0.6725663716814009,0.40707964601771324,1,true,2.503631185643483,21,3,52,97,0.31824611032532246,0.11257882853658434,0.55,0,true
SOLUSDT,1709185500000,1709189100000,14.48080888964863,0.9700889248181107,0.7954729183508445,1,false,2.7151680769498054,5,4,62,96,2.0786027622465855,16.915367354115073,0.5,0,false
BTCUSDT,1709189100000,1709202600000,15.382991892970404,0.8848655013998863,0.5537380906473238,2,false,1.7092662459740564,6,4,64,89,1.6392020815264505,6.338428786094568,0.3,0,false
SOLUSDT,1709223300000,1709225100000,20.005089047368255,1.097514046024795,0.10851997229276619,12,false,2.664466189499206,16,4,72,95,1.7195531332615053,6.374971138305254,0.5,0,false
XRPUSDT,1709235900000,1709241300000,8.323222067731413,1.0052735662491752,0.5932762030323084,1,false,2.162319858290106,19,4,75,93,0.7749381698268634,6.758443295670526,0.6,0,false
SOLUSDT,1709240400000,1709242200000,17.366664583592197,0.914330218068541,0.3753894080996879,6,false,2.8120506756372494,21,4,77,95,1.3413800419623232,1.2671339563863002,0.45,2,false
BTCUSDT,1709240400000,1709243100000,11.349914224655397,0.5230404819900812,0.17543888387452689,6,false,1.6482205347618486,21,4,78,81,0.6565249043971557,1.7259680671745845,0.3,1,false
XRPUSDT,1709256600000,1709279100000,5.44059674154661,0.6447234475738082,0.08483203257549116,5,false,2.19984811841604,1,5,80,88,0.39042607367171617,3.9939416306079036,0.55,1,false
ETHUSDT,1709250300000,1709282700000,5.7195037713636365,0.9739675763825675,0.1855604585351832,2,false,1.6877630022527317,23,4,574,81,0.7399908405042527,1.9254520600508422,0.55,0,true
SOLUSDT,1709316900000,1709337600000,14.521373419873726,1.085138716008272,0.02825484341471706,4,false,2.458448406933744,18,5,98,59,0.26923459358577295,1.306213774617984,0.4,1,false
XRPUSDT,1709344800000,1709349300000,8.793050076322812,1.3938411669367814,0.5348460291734148,1,false,1.3953546522317775,2,6,105,54,1.1505428617728075,8.84685164130726,0.55,1,true
ETHUSDT,1709289000000,1709361000000,7.802797878106123,0.9584288822249635,0.4656905979890542,7,false,1.29203859281961,10,5,584,62,2.084787082099813,0.49935320750279666,0.6,0,true
XRPUSDT,1709370000000,1709381700000,9.873981821556251,1.5074579498571807,0.25388765471279684,1,false,1.4902205113987825,9,6,112,57.99999999999999,0.1583782071586951,10.737773497969338,0.55,0,true
SOLUSDT,1709467200000,1709485200000,7.201469708747821,1.0148505152619425,0.814231417264215,11,false,1.7319999717370687,12,0,140,28.000000000000004,2.066599203086462,0.07846479369932195,0.4,0,true
SOLUSDT,1709513100000,1709514900000,7.911972147054421,0.9188338112587555,0.6450091655193805,1,false,1.4907154616451694,0,1,153,11,1.6655286960391111,0.1599592305527591,0.45,0,false
XRPUSDT,1709523900000,1709532000000,6.791340756879406,0.5556437529766722,0.4445150023813343,4,false,1.4472539203464674,3,1,155,42,0.5552911312073708,10.601945833423386,0.6,0,false
SOLUSDT,1709568000000,1709569800000,7.438561617010109,0.787162033692075,0.0418298665246822,5,false,1.7079028069062592,16,1,168,46,1.1794381807758505,0.20587314727329065,0.4,0,false
SOLUSDT,1709584200000,1709594100000,5.445073821488336,1.0357632939753607,0.04186468403792789,6,false,1.8296318702531296,20,1,172,53,1.0546069262860882,0.5232629462430963,0.4,0,true
BTCUSDT,1709611200000,1709614800000,12.245687674962484,0.7436356728003167,0.007188429269515014,1,false,1.185465859120463,4,2,181,90,0.059069082978141375,5.57536041170629,0.3,1,false
XRPUSDT,1709586000000,1709614800000,8.105512584354715,1.8690145196169294,0.03089280197713593,8,false,1.7781157242071437,21,1,172,86,0.3699136868064053,12.874507277927435,0.6,1,false
BTCUSDT,1709621100000,1709624700000,10.519787633763048,0.6921759845157361,0.18193999851112497,1,false,1.430998037153252,6,2,184,99,1.3082168520449584,4.169359041167272,0.3,0,false
BTCUSDT,1709636400000,1709643600000,9.35400855372619,0.5883572884168005,0.36308332281354383,3,false,1.4712255157039367,11,2,188,97,-0.0344106355794003,2.6261924942742243,0.3,1,true
SOLUSDT,1709623800000,1709649900000,6.601356962017982,1.8872713010174604,0.32915734182374495,8,false,1.8879192358811314,7,2,183,70,-0.42729499378131186,1.2903599237578949,0.4,0,true
BTCUSDT,1709662500000,1709665200000,6.641414688228806,1.3401109057301293,0.0494454713493508,2,false,1.9491886831507,18,2,195,100,-0.8373728892336137,0.21944957896898823,0.3,0,false
BTCUSDT,1709676900000,1709683200000,2.734721700991692,1.2111408365996759,0.5864269909563352,4,true,2.6313790750003436,22,2,1,100,0.4385350318471361,0.23773953738229678,0.3,0,true
ETHUSDT,1709685900000,1709688600000,4.394692375912699,0.6797272128943715,0.3206788870061984,1,false,2.5838276940179523,0,3,3,97,0.7269079577735977,3.019289411861985,0.6,0,false
XRPUSDT,1709693100000,1709699400000,-5.471967742149401,0.6511309115832806,0.051405071967095095,1,false,2.9114290992856096,2,3,7,93,-1.3088560258371646,2.7531736407679133,0.55,0,false
SOLUSDT,1709700300000,1709702100000,1.129810889848126,1.1169534735500328,0.2589228808158085,16,false,3.8673552867970966,4,3,0,91,-0.36694905789818594,1.3328553218610595,0.45,0,false
SOLUSDT,1709706600000,1709711100000,4.005860314035295,1.248152026610824,0.3441850437353504,1,false,3.753234144545147,6,3,1,90,3.5451767102891516,1.1718131258910205,0.45,0,true
BTCUSDT,1709727300000,1709729100000,8.552030354087659,0.5058506767138019,0.06618886888913077,3,false,1.8992508136620665,12,3,15,82,0.6831158238173007,1.3633858751156762,0.3,1,false
ETHUSDT,1709725500000,1709729100000,12.651331322820681,0.6572138273649372,0.36741875388117934,1,false,2.0789370465255583,11,3,14,84,1.3718174693886067,6.714448354377975,0.6,0,false
XRPUSDT,1709749800000,1709753400000,0.2836342464941531,0.5277915223486691,0.04948045522020089,3,false,2.1221809119519417,18,3,0,74,0.4131548504379537,6.380632566210333,0.55,1,true
ETHUSDT,1709749800000,1709754300000,10.99980185450631,0.7277518115373794,0.3680583874441881,2,false,2.138094001528396,18,3,20,80,1.0554138188079425,1.682141848866022,0.55,0,true
ETHUSDT,1709757000000,1709759700000,10.912557612516324,0.5153933747679319,0.13065583548725965,1,false,1.9889995614530074,20,3,22,76,0.07652055620396864,0.4405115718206851,0.6,2,false
SOLUSDT,1709754300000,1709762400000,4.4065058076892205,0.6520905255082426,0.5753739930955121,1,false,2.6921360689989755,19,3,15,74,2.3933717244212227,1.6049432130885128,0.5,0,true
XRPUSDT,1709755200000,1709762400000,0.5876659603643858,0.5081134240288464,0.2130798229798523,2,false,1.9768145003847462,20,3,2,67,0.838402104224888,7.455574968381634,0.55,1,true
SOLUSDT,1709767800000,1709772300000,4.149641461116916,0.5585995329741604,0.2113826101555126,1,false,2.4416009271998225,23,3,18,70,-0.1310566346474363,1.2233100837899487,0.5,0,true
ETHUSDT,1709773200000,1709775900000,9.949907208213526,1.1199508492049437,0.007289312826071792,1,false,1.7371308470188425,1,4,27,71,0.712387111627372,1.3268284894114062,0.55,0,false
SOLUSDT,1709773200000,1709776800000,7.176143707359793,1.429433962264155,0.5584905660377427,1,true,2.376259465100387,1,4,20,70,1.8935806165785798,0.10645103324348057,0.55,1,true
SOLUSDT,1709778600000,1709780400000,9.26620212689277,1.4929785661493051,1.127864005912773,2,false,2.4263813393410194,2,4,21,71,1.9203545726080862,1.7779009608277818,0.55,0,true
ETHUSDT,1709786700000,1709790300000,7.909475496748366,0.8027991263269055,0.04136510102833546,1,false,1.6427819560875885,4,4,31,67,0.7848927366275359,2.0276803663314555,0.55,1,false
SOLUSDT,1709781300000,1709811000000,12.069258299520461,1.6584442694827624,0.8545032973859226,1,false,2.4582410186212287,3,4,22,73,0.8981394152447949,3.8727600654358123,0.55,0,true
ETHUSDT,1709793900000,1709820900000,7.516602643717805,0.7696352598116549,0.12163317770660184,1,false,1.6210051387580873,6,4,33,64,0.6262920266160799,2.841914049428755,0.55,1,true
BTCUSDT,1709827200000,1709832600000,6.56306836061888,0.5651643248392432,0.08037628006668254,1,false,1.189535797808677,16,4,43,37,0.2772395289909077,0.4940908549654636,0.25,0,true
SOLUSDT,1709844300000,1709847000000,13.93525628963183,0.9491428415687776,0.1744296966558558,8,false,2.2320619688509895,20,4,40,53,0.4202539232781102,2.8678695047831915,0.55,0,false
XRPUSDT,1709860500000,1709867700000,3.134192587395041,0.6017418844022034,0.0158353127474426,1,false,1.304713195355853,1,5,31,4,0.20621827411168767,10.609337310574695,0.55,0,false
SOLUSDT,1709883900000,1709887500000,10.835134202218605,0.505155496424423,0.20372526193246765,3,false,1.8123342321933276,7,5,51,36,1.325589674501072,1.1734990853151703,0.55,0,true
XRPUSDT,1709888400000,1709890200000,1.723072990940929,0.5307172724348617,0.20907044065615438,1,false,1.1295854406903834,9,5,39,1,0.2733998070119065,9.135637437440675,0.55,0,true
SOLUSDT,1709901000000,1709910000000,13.73761727404986,0.8439246211123016,0.400678382962059,2,false,1.722744583987398,12,5,55,34,1.486950899996599,1.0506827748836187,0.55,0,true
ETHUSDT,1709906400000,1709912700000,10.121488992157476,0.5491471578230828,0.06656329185733956,1,false,0.9920031039275554,14,5,64,17,0.7331378299120188,0.4379562043795593,0.6,1,false
BTCUSDT,1709911800000,1709913600000,6.9627098323299235,0.5615082016319695,0.31907879763238967,3,false,0.8223790595054028,15,5,66,9,0.8579401476187739,0.6541762773197,0.3,1,false
BTCUSDT,1709932500000,1709935200000,7.4927160374206725,0.6519944859229372,0.2013191279373639,5,false,1.187381299689443,21,5,72,41,0.24974436475185868,1.5140553517103181,0.3,0,false
SOLUSDT,1710090000000,1710097200000,4.9077934354064885,0.5511811023622025,0.049473904257541605,3,false,1.3141572488208388,17,0,108,21,0.21898013836196784,0.4448669580019448,0.55,0,true
SOLUSDT,1710117000000,1710118800000,4.77406269259034,1.0112960928476906,0.5267754021239968,5,false,1.3291474206163232,0,1,115,28.000000000000004,0.42567240083448266,0.2476595584852305,0.6,0,false
BTCUSDT,1710125100000,1710140400000,3.315346151676256,0.7319614865261509,0.3089590794340398,3,false,0.8498572193946246,2,1,126,53,0.1996209839467752,0.18282158163564502,0.3,1,true
SOLUSDT,1710127800000,1710140400000,0.883035922912929,1.0756386828621423,0.6428033967537496,1,false,1.764707207979195,3,1,118,42,1.676018047200379,1.3182127629080131,0.6,2,true
ETHUSDT,1710124200000,1710141300000,2.0254901590016265,0.9255383713873044,0.16506916685850476,1,false,1.1876698134159538,2,1,124,61,0.6122502422290338,0.017265554695180672,0.6,0,true
SOLUSDT,1710168300000,1710170100000,6.010577217069736,0.9055330634277899,0.055330634278017585,1,false,1.753535491922159,14,1,130,57.99999999999999,0.9095141386266773,0.17014429565034894,0.65,1,false
XRPUSDT,1710197100000,1710203400000,16.292469805858474,1.178427838624714,0.6793289893248169,3,false,2.289608817581104,22,1,15,95,2.0524993018709923,3.9096076528490222,0.6,1,false
BTCUSDT,1710167400000,1710215100000,7.4124529065557025,0.8583321531613296,0.05414906821949533,1,false,1.0182586091881276,14,1,137,79,0.057123177210484266,3.186722251776096,0.35,0,false
