openTime,open,high,low,close,volume
1756112400000,111362.10,111789.90,111215.30,111747.60,5598.224
1756116000000,111747.60,111757.60,110903.20,110958.80,7318.296
1756119600000,110958.90,111249.90,110891.00,111183.70,4411.156
1756123200000,111183.70,111653.00,111037.00,111541.50,6244.630
1756126800000,111540.70,111714.00,110532.20,111449.80,14571.739
1756130400000,111449.70,112258.00,111268.50,112212.50,12719.467
1756134000000,112213.10,112533.20,111772.40,112142.20,8133.993
1756137600000,112142.20,112897.70,111948.80,112446.10,7519.916
1756141200000,112446.10,112764.60,112100.00,112387.40,6354.139
1756144800000,112387.40,112580.00,112194.50,112355.20,3212.288
1756148400000,112355.30,112391.30,110601.70,110650.40,13392.982
1756152000000,110650.40,111050.00,109321.00,109501.10,34769.038
1756155600000,109501.10,110242.00,109219.80,109839.50,12475.280
1756159200000,109839.80,110543.00,109839.80,110096.90,5542.562
1756162800000,110096.80,110222.00,109730.00,110064.00,3953.635
1756166400000,110064.10,110064.10,108858.80,109049.60,16371.968
1756170000000,109049.50,109873.00,108559.70,109850.00,9878.116
1756173600000,109850.10,109965.00,109454.20,109668.80,3787.012
1756177200000,109668.70,109888.80,109382.00,109825.00,2702.249
1756180800000,109825.10,110188.40,109825.10,110041.00,3639.405
1756184400000,110041.10,110320.10,110026.90,110141.30,2568.338
1756188000000,110141.20,110287.50,109846.10,109949.40,3074.920
1756191600000,109949.30,110508.50,109711.00,110244.20,5289.209
1756195200000,110244.20,110405.60,109943.10,110047.50,3101.505
1756198800000,110047.60,110365.60,109976.90,110108.60,1997.398
1756202400000,110108.60,110366.80,110015.00,110169.00,2638.821
1756206000000,110169.00,110180.60,109529.50,109842.20,5695.383
1756209600000,109842.20,110817.50,109572.70,110172.50,12234.177
1756213200000,110172.40,110235.60,109350.00,110051.20,12191.511
1756216800000,110051.20,110515.10,109750.00,110323.90,7928.985
1756220400000,110323.90,110525.40,109499.90,109624.60,8559.830
1756224000000,109624.60,110129.70,109400.00,110129.60,4836.847
1756227600000,110129.60,110174.40,109548.00,109950.00,3707.733
1756231200000,109950.00,110939.20,109924.60,110650.00,6409.061
1756234800000,110650.00,111106.50,110447.10,111053.50,6571.972
1756238400000,111053.50,111311.00,110855.00,111258.60,4689.154
1756242000000,111258.50,111537.40,111052.50,111530.30,3074.919
1756245600000,111530.30,111877.10,111501.60,111848.10,5696.817
1756249200000,111848.00,112330.00,111674.80,111709.90,8396.108
1756252800000,111710.00,111765.60,111281.30,111307.70,4875.293
1756256400000,111307.80,111432.30,111053.30,111249.50,2903.421
1756260000000,111249.60,111427.00,111057.50,111084.40,2898.464
1756263600000,111084.50,111678.30,110867.10,111373.70,4698.057
1756267200000,111373.80,111700.40,111359.00,111521.30,2675.520
1756270800000,111521.30,111628.10,111275.00,111316.80,2553.710
1756274400000,111316.80,111326.20,110969.60,110994.20,2478.129
1756278000000,110994.30,111096.40,110586.50,110688.00,4081.238
1756281600000,110688.00,110800.00,110306.90,110705.20,4512.588
1756285200000,110705.10,111076.90,110669.20,110763.90,3589.424
1756288800000,110763.90,111232.00,110763.90,110928.50,2554.555
1756292400000,110928.50,111328.90,110928.50,111270.80,2155.781
1756296000000,111270.70,111351.70,110958.20,111288.40,2726.530
1756299600000,111288.50,111845.20,110958.30,111434.30,8263.819
1756303200000,111434.40,112568.50,111211.10,111758.00,13591.516
1756306800000,111757.90,112037.20,111455.70,111965.10,4981.062
1756310400000,111965.00,112198.80,111489.80,112062.00,4689.676
1756314000000,112062.00,112400.00,111837.20,112286.20,3643.528
1756317600000,112286.30,112550.00,111863.00,111890.30,4383.631
1756321200000,111890.40,112174.00,111502.00,112032.80,5457.712
1756324800000,112032.90,112368.60,110854.40,112363.10,15454.782
1756328400000,112363.20,112401.50,111322.70,111480.70,4561.708
1756332000000,111480.70,111551.70,111003.30,111355.10,3655.831
1756335600000,111355.10,111491.20,111039.90,111194.90,2819.147
1756339200000,111194.90,111493.00,110811.00,111287.00,5038.380
1756342800000,111286.90,111674.50,111282.70,111600.10,2555.111
1756346400000,111600.10,111719.80,111389.90,111442.40,1615.089
1756350000000,111442.30,111993.00,111352.30,111954.10,2459.328
1756353600000,111954.00,113049.00,111892.40,112931.20,8843.823
1756357200000,112931.10,113144.70,112659.30,112807.90,5278.688
1756360800000,112807.80,113240.30,112664.30,113160.30,4788.236
1756364400000,113160.20,113318.20,112958.70,113079.20,4176.600
1756368000000,113079.30,113301.60,112959.30,113072.00,3720.444
1756371600000,113071.90,113088.00,112806.90,112819.90,2650.895
1756375200000,112819.90,113075.60,112780.30,113075.50,2460.203
1756378800000,113075.60,113107.80,112800.00,112876.50,1678.404
1756382400000,112876.50,113285.80,112728.90,113187.60,4213.878
1756386000000,113187.70,113429.00,112525.00,112787.10,9104.771
1756389600000,112787.20,113270.40,112468.50,113115.50,6726.131
1756393200000,113115.60,113218.20,112344.40,112633.10,6194.729
1756396800000,112633.10,113153.10,112274.40,112283.20,5293.409
1756400400000,112283.20,112578.10,112160.00,112338.80,4331.444
1756404000000,112338.70,112662.30,112176.20,112318.20,2763.228
1756407600000,112318.30,112530.40,111853.60,111864.70,4756.868
1756411200000,111864.80,112075.00,111829.40,111850.00,2851.620
1756414800000,111850.00,112092.30,111848.00,111965.10,1698.540
1756418400000,111965.00,112461.50,111965.00,112292.00,2537.115
1756422000000,112292.00,112519.10,112247.40,112507.30,1893.343
1756425600000,112507.30,112585.70,112072.70,112160.80,3105.224
1756429200000,112160.70,112227.30,111350.10,111425.00,7576.546
1756432800000,111425.00,111720.00,111311.00,111370.10,3449.946
1756436400000,111370.00,111772.00,111238.50,111648.60,3118.148
1756440000000,111648.60,111797.20,111365.80,111456.80,2253.636
1756443600000,111456.80,111538.40,111088.50,111265.80,3484.108
1756447200000,111265.80,111361.40,110850.00,111223.90,5341.963
1756450800000,111224.00,111238.80,109850.00,109969.00,14047.291
1756454400000,109969.00,110254.90,109555.50,109579.70,9815.880
1756458000000,109579.80,109868.30,109360.00,109710.60,6309.969
1756461600000,109710.70,109983.90,109687.80,109949.80,3577.275
1756465200000,109949.80,110115.00,109776.90,110047.80,3664.479
1756468800000,110047.80,111489.50,110020.60,110667.70,16788.119
1756472400000,110667.60,110728.80,108808.10,109056.40,17563.851
1756476000000,109056.50,109490.50,108034.10,108154.50,25046.696
1756479600000,108154.40,108666.00,108125.00,108334.40,11599.154
1756483200000,108334.40,108777.00,108088.00,108648.00,6306.050
1756486800000,108648.00,108674.60,108108.00,108411.50,4232.478
1756490400000,108411.50,108459.90,108045.00,108092.50,4390.586
1756494000000,108092.40,108697.70,107869.60,108155.50,6435.097
1756497600000,108155.50,108213.50,107468.10,107742.60,10505.606
1756501200000,107742.50,108430.30,107411.40,108393.40,6593.386
1756504800000,108393.40,108433.40,108160.00,108337.50,2194.471
1756508400000,108337.50,108513.00,108288.30,108332.40,2325.213
1756512000000,108332.40,108377.20,108101.90,108259.40,2632.359
1756515600000,108259.40,108318.10,107281.00,107404.90,4855.708
1756519200000,107405.00,107910.70,107340.60,107738.30,3985.505
1756522800000,107738.20,108378.00,107723.70,108367.90,4924.737
1756526400000,108368.00,108615.30,108316.40,108373.80,3909.357
1756530000000,108373.80,108424.40,108082.40,108300.10,3069.330
1756533600000,108300.10,108515.90,108172.20,108276.00,2291.122
1756537200000,108275.90,108467.80,108067.50,108466.60,2196.956
1756540800000,108466.60,108742.90,108431.90,108521.80,3777.432
1756544400000,108521.70,108561.80,108419.20,108476.00,1270.783
1756548000000,108476.10,108660.10,108359.60,108380.80,2681.360
1756551600000,108380.90,108668.80,108374.50,108638.60,1431.176
1756555200000,108638.60,108638.70,108289.00,108563.90,3107.293
1756558800000,108563.90,108564.00,108155.00,108492.30,4161.910
1756562400000,108492.20,108678.90,108358.10,108607.20,2247.144
1756566000000,108607.10,108879.60,108495.80,108809.80,3878.123
1756569600000,108809.80,108830.00,108619.30,108762.10,1552.064
1756573200000,108762.10,108849.00,108562.00,108729.00,1751.450
1756576800000,108728.90,108787.30,108567.50,108684.70,1197.747
1756580400000,108684.70,108851.00,108594.20,108769.40,966.414
1756584000000,108769.50,108776.10,108526.50,108596.40,1144.302
1756587600000,108596.30,108631.70,108430.00,108528.40,1503.281
1756591200000,108528.40,108535.60,108412.20,108473.50,969.791
1756594800000,108473.60,108758.00,108470.00,108757.90,1151.539
1756598400000,108758.00,109355.00,108750.00,109339.90,5626.584
1756602000000,109339.90,109439.90,109085.60,109380.00,3636.012
1756605600000,109380.00,109395.00,109121.70,109171.60,1795.748
1756609200000,109171.60,109331.30,109101.20,109175.40,2706.752
1756612800000,109175.50,109190.40,108628.00,108775.00,3740.606
1756616400000,108774.90,108775.00,108514.20,108708.00,2825.852
1756620000000,108707.90,108731.40,108455.00,108667.90,1977.912
1756623600000,108667.80,108781.10,108615.30,108656.90,961.745
1756627200000,108656.90,108980.00,108656.80,108965.10,1672.056
1756630800000,108965.10,109067.20,108404.70,108471.00,3658.515
1756634400000,108471.10,108595.00,108251.30,108526.60,4949.458
1756638000000,108526.60,108560.10,108274.40,108350.00,2512.931
1756641600000,108350.00,108450.00,108264.80,108279.40,2601.526
1756645200000,108279.50,108419.00,108153.80,108376.00,2843.760
1756648800000,108375.90,108475.30,108210.70,108422.60,2053.805
1756652400000,108422.60,108808.50,108412.70,108758.20,3381.824
1756656000000,108758.20,108930.00,108504.70,108867.00,4970.956
1756659600000,108867.00,108948.10,108796.30,108945.00,1638.952
1756663200000,108945.00,109196.50,108873.00,109089.00,2516.142
1756666800000,109089.00,109112.30,108857.10,108877.20,1355.051
1756670400000,108877.30,109079.30,108821.80,109079.30,1463.096
1756674000000,109079.20,109079.20,108896.30,108986.40,1230.768
1756677600000,108986.50,109192.30,108700.00,108842.40,2434.290
1756681200000,108842.30,108866.70,108021.00,108208.40,7595.205
1756684800000,108208.40,108372.50,107588.00,108180.10,9992.787
1756688400000,108180.00,108447.60,107917.30,108110.00,4174.048
1756692000000,108110.00,108160.00,107380.00,107590.40,6648.561
1756695600000,107590.50,107741.70,107355.00,107619.10,4253.394
1756699200000,107619.10,107721.30,107230.70,107369.20,4612.086
1756702800000,107369.20,107945.00,107211.50,107811.20,5063.052
1756706400000,107811.20,108079.90,107551.00,108019.90,3327.972
1756710000000,108019.90,109390.30,107931.10,109390.30,13101.688
1756713600000,109390.20,109779.00,109370.00,109552.20,10220.227
1756717200000,109552.10,109874.80,109450.00,109485.30,6091.872
