openTime,open,high,low,close,volume
1693233000000,26111.00,26149.90,26098.80,26105.90,2335.451
1693233900000,26105.90,26138.00,26098.40,26126.40,2020.404
1693234800000,26126.50,26140.00,26110.00,26119.90,1213.191
1693235700000,26119.80,26150.00,26106.10,26135.20,1951.373
1693236600000,26135.20,26185.10,26113.60,26121.90,3430.035
1693237500000,26121.80,26127.20,26031.00,26093.30,5137.933
1693238400000,26093.40,26113.50,26084.80,26113.50,1957.066
1693239300000,26113.50,26137.10,26108.00,26126.00,1646.024
1693240200000,26126.00,26145.10,26111.20,26139.60,1652.374
1693241100000,26139.70,26150.00,26122.40,26132.60,1259.682
1693242000000,26132.60,26182.80,26132.50,26171.90,2375.589
1693242900000,26171.90,26175.90,26131.40,26150.10,1419.403
1693243800000,26150.10,26167.60,26144.10,26152.00,1206.144
1693244700000,26152.10,26164.60,26122.00,26129.00,1529.866
1693245600000,26129.00,26137.50,26083.80,26118.20,2392.998
1693246500000,26118.20,26136.00,26100.00,26122.50,965.160
1693247400000,26122.50,26125.00,26094.20,26099.30,1338.367
1693248300000,26099.30,26139.20,26090.40,26134.40,1036.674
1693249200000,26134.40,26144.80,26110.40,26110.40,1354.466
1693250100000,26110.40,26115.30,25902.20,25962.00,15259.829
1693251000000,25961.90,25998.90,25951.00,25965.00,4047.958
1693251900000,25965.00,26016.50,25956.90,25981.60,2427.982
1693252800000,25981.70,26000.40,25960.00,25975.40,1809.467
1693253700000,25975.40,26012.80,25975.40,25997.60,915.559
1693254600000,25997.60,26010.00,25992.30,26000.80,716.402
1693255500000,26000.70,26001.00,25972.60,25979.30,932.655
1693256400000,25979.40,25990.60,25953.50,25977.80,1082.896
1693257300000,25977.70,25998.70,25977.70,25992.60,824.483
1693258200000,25992.60,25992.60,25976.30,25976.30,420.925
1693259100000,25976.40,25980.00,25931.80,25967.00,1212.562
1693260000000,25966.90,25987.70,25965.30,25987.70,584.376
1693260900000,25987.70,26034.30,25987.60,26013.10,2030.007
1693261800000,26013.10,26043.00,26001.80,26043.00,1485.111
1693262700000,26043.00,26057.00,26026.60,26046.10,1122.573
1693263600000,26046.10,26070.00,26033.40,26057.40,1808.680
1693264500000,26057.50,26170.00,26057.40,26120.50,7407.089
1693265400000,26120.60,26131.40,26090.80,26105.00,2077.686
1693266300000,26105.00,26119.20,26097.60,26106.50,822.987
1693267200000,26106.50,26123.40,26096.00,26110.30,1409.709
1693268100000,26110.20,26120.00,26080.20,26082.80,1266.157
1693269000000,26082.80,26112.50,26069.60,26112.40,1479.367
1693269900000,26112.40,26156.50,26112.40,26128.00,2358.809
1693270800000,26128.00,26137.20,26090.20,26106.00,1425.046
1693271700000,26105.90,26200.00,26105.90,26116.40,5138.153
1693272600000,26116.40,26145.40,26112.20,26122.70,983.592
1693273500000,26122.80,26133.70,26082.30,26091.90,1688.630
1693274400000,26092.00,26095.10,26077.70,26077.70,1068.557
1693275300000,26077.70,26099.70,26074.50,26089.10,768.671
1693276200000,26089.10,26096.90,26083.20,26090.50,383.130
1693277100000,26090.50,26094.60,26070.10,26091.10,861.901
1693278000000,26091.20,26094.60,26070.00,26070.60,783.185
1693278900000,26070.50,26089.90,26050.10,26070.20,1901.497
1693279800000,26070.30,26077.20,26062.20,26069.10,628.143
1693280700000,26069.20,26081.20,26067.40,26068.30,589.070
1693281600000,26068.40,26072.60,26056.20,26056.70,640.616
1693282500000,26056.60,26074.90,26055.20,26073.10,453.098
