openTime,open,high,low,close,volume
1771921800000,63272.70,63388.80,63240.10,63350.00,1665.052
1771922700000,63350.00,63432.40,63308.60,63357.20,1106.857
1771923600000,63357.20,63384.00,63169.00,63253.50,1104.448
1771924500000,63253.60,63274.90,63062.70,63106.20,1213.558
1771925400000,63106.30,63167.70,62900.00,63117.10,2443.059
1771926300000,63117.10,63229.00,63015.10,63213.30,1038.612
1771927200000,63213.40,63254.50,63068.60,63183.60,888.471
1771928100000,63183.70,63275.70,63118.00,63239.10,682.113
1771929000000,63239.00,63271.40,63106.30,63172.80,648.295
1771929900000,63172.70,63341.60,63131.50,63250.00,896.667
1771930800000,63250.00,63295.90,63150.00,63166.60,630.544
1771931700000,63166.60,63212.30,63111.40,63148.30,745.200
1771932600000,63148.30,63230.70,63027.00,63165.90,1398.295
1771933500000,63165.80,63211.90,63118.60,63192.20,629.961
1771934400000,63192.10,63267.20,63080.00,63228.00,911.493
1771935300000,63227.90,63319.20,63191.70,63289.10,1058.480
1771936200000,63289.10,63313.30,63040.30,63086.40,1538.002
1771937100000,63086.40,63104.90,62923.00,62936.00,2075.893
1771938000000,62935.90,63072.80,62860.00,63042.20,1889.873
1771938900000,63042.10,63071.50,62772.80,62893.50,2598.982
1771939800000,62893.60,63083.70,62401.70,62903.30,10456.318
1771940700000,62903.40,63013.40,62863.10,62877.00,1830.680
1771941600000,62877.00,62998.90,62734.00,62919.80,1822.575
1771942500000,62919.90,63007.70,62771.50,62973.70,1611.144
1771943400000,62973.80,63450.70,62727.00,63304.60,7356.349
1771944300000,63304.50,63807.50,63236.10,63422.00,8382.010
1771945200000,63422.00,63635.20,63270.60,63549.00,3521.955
1771946100000,63548.90,63949.70,63516.30,63890.00,4984.738
1771947000000,63890.00,63949.60,63626.00,63713.30,3531.944
1771947900000,63713.30,63993.10,63682.50,63933.40,2175.300
1771948800000,63933.40,64388.00,63916.00,64122.40,7412.432
1771949700000,64122.30,64182.90,63843.20,63918.70,2338.606
1771950600000,63918.70,64097.50,63664.80,64009.50,4547.360
1771951500000,64009.60,64271.00,63780.00,64227.30,3235.205
1771952400000,64227.40,64491.00,64120.00,64380.30,5134.185
1771953300000,64380.20,64380.20,64080.20,64125.50,2672.175
1771954200000,64125.60,64238.00,64062.00,64068.80,1341.658
1771955100000,64068.70,64241.00,64013.50,64188.80,1216.402
1771956000000,64188.80,64378.30,63850.00,63944.70,2926.601
1771956900000,63944.80,64322.90,63900.30,64264.00,2136.237
1771957800000,64264.00,64478.40,64258.10,64339.70,2070.033
1771958700000,64339.60,64478.50,64328.90,64395.10,1578.683
